,reliable_sensor1,reliable_sensor2,reliable_sensor3,reliable_sensor4,unreliable_sensor1,unreliable_sensor2,unreliable_sensor3,unreliable_sensor4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,time,electricity_price,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,c1,c2,c3,c4,o1,outside
1976,no motion,motion,motion,no motion,no motion,motion,motion,no motion,"('c1', 3)","('r27', 0)",1,0,0,0,16:14:15,1.3816014772489302,0,0,0,0,1,0,4,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,3,2,0,0
1977,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('c1', 3)","('r26', 0)",0,0,0,0,16:14:30,1.3539694477039517,0,0,0,1,1,0,4,0,0,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,2,2,0,0
1978,no motion,motion,no motion,no motion,no motion,motion,no motion,motion,"('c1', 3)","('r27', 0)",0,0,0,0,16:14:45,1.3539694477039517,0,0,0,1,1,0,4,0,0,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,2,2,0,0
1979,no motion,no motion,motion,no motion,motion,motion,no motion,no motion,"('c1', 1)","('r26', 0)",0,1,0,0,16:15:00,1.3539694477039517,0,1,0,0,0,1,5,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,2,2,1,0
1980,no motion,no motion,motion,no motion,motion,motion,motion,no motion,"('c1', 1)","('r26', 0)",0,0,0,0,16:15:15,1.3539694477039517,1,0,0,0,0,1,5,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,3,0,0
1981,motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('c1', 1)","('r27', 0)",0,0,0,0,16:15:30,1.3268900587498726,1,0,1,0,0,1,4,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,1,1,0,0
1982,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('c1', 1)","('r27', 0)",0,0,0,0,16:15:45,1.3268900587498726,1,0,1,0,0,1,4,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,1,1,0,0
1983,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('c1', 3)","('r27', 0)",0,1,0,0,16:16:00,1.3268900587498726,1,0,1,0,0,1,3,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,1,1,0,0
1984,no motion,no motion,no motion,no motion,motion,motion,motion,no motion,"('c1', 4)","('r32', 0)",0,1,0,0,16:16:15,1.3539694477039517,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,3,1,1,0,0
1985,no motion,no motion,motion,no motion,no motion,motion,motion,motion,"('c1', 3)","('r31', 0)",0,0,0,0,16:16:30,1.3268900587498726,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,3,1,1,0,0
1986,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('c1', 3)","('r32', 0)",0,0,1,0,16:16:45,1.3539694477039517,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,3,1,1,0,0
1987,no motion,no motion,motion,no motion,motion,no motion,motion,motion,"('c1', 2)","('r31', 0)",0,0,0,0,16:17:00,1.3539694477039517,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,2,0,2,1,0
1988,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('r25', 1)","('r32', 0)",0,0,0,0,16:17:15,1.3268900587498726,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,1,2,1,0
1989,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r22', 0)","('r32', 0)",0,0,0,0,16:17:30,1.3539694477039517,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,2,0,2,2,0
1990,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r12', 0)","('r32', 0)",0,0,0,0,16:17:45,1.3268900587498726,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,2,0,3,1,0
1991,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('r22', 0)","('r33', 1)",0,1,0,0,16:18:00,1.3539694477039517,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,4,2,2,1,0
1992,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r22', 0)","('r33', 1)",0,0,0,0,16:18:15,1.3539694477039517,1,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,3,1,4,0,0
1993,no motion,no motion,motion,motion,motion,motion,motion,motion,"('r25', 1)","('r33', 1)",0,0,0,0,16:18:30,1.3816014772489302,1,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,4,1,2,1,0
1994,no motion,no motion,motion,motion,motion,motion,no motion,no motion,"('r26', 0)","('r33', 1)",0,1,0,0,16:18:45,1.3816014772489302,1,0,1,0,0,1,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,3,1,2,1,0
1995,no motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('r26', 0)","('r32', 0)",0,0,0,0,16:19:00,1.4097974257642145,1,0,1,0,0,1,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,3,2,2,0,0
1996,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r26', 0)","('r27', 0)",0,0,0,0,16:19:15,1.4097974257642145,1,0,1,0,0,1,3,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,3,0,2,1,0
1997,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r26', 0)","('r27', 0)",0,1,0,0,16:19:30,1.3816014772489302,1,0,1,0,0,1,3,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,3,2,0,2,1,0
1998,no motion,no motion,motion,no motion,motion,motion,motion,no motion,"('r26', 0)","('r27', 0)",0,0,0,0,16:19:45,1.3816014772489302,1,0,1,0,0,1,3,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,2,2,0,2,1,0
1999,no motion,no motion,motion,motion,motion,no motion,motion,motion,"('r26', 0)","('r32', 0)",0,0,0,0,16:20:00,1.4097974257642145,2,0,1,0,0,1,2,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,3,2,0,2,1,0
2000,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r27', 0)","('r32', 0)",0,1,0,0,16:20:15,1.438568801800219,2,0,1,0,0,1,2,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,3,0,2,1,0
2001,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r26', 0)","('r32', 0)",0,1,0,0,16:20:30,1.4097974257642145,1,1,1,0,0,1,2,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,4,0,2,1,0
2002,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r25', 2)","('r33', 1)",0,0,0,0,16:20:45,1.438568801800219,1,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,4,0,2,1,0
2003,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('r22', 0)","('r33', 1)",0,0,0,0,16:21:00,1.438568801800219,1,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,2,1,3,0,0
2004,no motion,no motion,motion,motion,no motion,no motion,motion,motion,"('r12', 0)","('r33', 1)",0,0,0,0,16:21:15,1.4679273487757336,1,0,1,0,0,1,2,1,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,2,0,3,0,0
2005,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('r12', 0)","('r32', 0)",1,0,0,0,16:21:30,1.4679273487757336,1,0,1,0,0,1,2,0,1,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,2,0,2,1,0
2006,no motion,motion,motion,motion,motion,motion,no motion,no motion,"('r12', 0)","('r33', 1)",0,0,0,0,16:21:45,1.4679273487757336,0,1,1,0,1,1,2,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,2,0,2,1,0
2007,no motion,motion,motion,motion,motion,motion,no motion,no motion,"('outside', 0)","('r33', 1)",0,0,0,0,16:22:00,1.438568801800219,0,0,1,1,1,1,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,2,2,2,0,0
2008,no motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('r12', 0)","('r33', 1)",0,0,0,1,16:22:15,1.4097974257642145,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,1,0,2,3,1,0,0
2009,no motion,no motion,motion,motion,no motion,motion,no motion,motion,"('r22', 0)","('r32', 0)",0,1,0,1,16:22:30,1.3816014772489302,0,0,2,0,0,1,1,1,0,1,0,0,0,1,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,1,1,2,0,0
2010,no motion,no motion,motion,motion,no motion,no motion,no motion,motion,"('r22', 0)","('r27', 0)",1,0,0,0,16:22:45,1.3816014772489302,0,0,2,0,0,1,0,0,1,2,0,0,0,1,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,2,1,0,2,0,0
2011,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('r22', 0)","('r26', 0)",0,0,0,0,16:23:00,1.4097974257642145,0,0,2,0,0,1,0,0,0,2,0,0,1,1,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,2,1,0,2,0,0
2012,no motion,no motion,motion,motion,no motion,motion,no motion,motion,"('r12', 0)","('r27', 0)",0,0,0,0,16:23:15,1.3816014772489302,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,3,0,2,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,2,1,0,2,0,0
2013,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r12', 0)","('r27', 0)",0,0,0,0,16:23:30,1.3539694477039517,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,3,0,2,0,0,0,1,0,3,0,0,0,0,0,1,0,1,1,0,2,1,0,2,0,0
2014,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('r12', 0)","('r26', 0)",0,1,0,0,16:23:45,1.3816014772489302,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,3,0,2,0,0,0,1,0,3,0,0,0,0,0,1,0,1,1,0,1,2,0,2,0,0
2015,no motion,no motion,motion,motion,no motion,no motion,no motion,motion,"('r22', 0)","('r26', 0)",0,0,0,0,16:24:00,1.3816014772489302,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,3,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,2,2,0,2,0,0
2016,no motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('r25', 2)","('r26', 0)",0,0,0,0,16:24:15,1.4097974257642145,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,1,2,0,2,1,1,2,0,0
2017,no motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('r26', 0)","('r25', 2)",0,1,0,0,16:24:30,1.4097974257642145,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,1,2,0,1,2,1,2,0,0
2018,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r27', 0)","('r22', 0)",0,0,0,0,16:24:45,1.3816014772489302,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,1,2,0,1,2,0,2,1,0
2019,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r32', 0)","('r25', 2)",0,0,0,0,16:25:00,1.3539694477039517,1,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,1,2,0,1,3,0,1,1,0
2020,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r33', 1)","('r25', 2)",0,0,0,0,16:25:15,1.3816014772489302,1,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,1,2,0,1,3,0,2,0,0
2021,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r33', 1)","('r26', 0)",0,1,0,0,16:25:30,1.4097974257642145,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,1,2,0,2,2,0,1,1,0
2022,no motion,motion,motion,motion,motion,motion,motion,no motion,"('r32', 0)","('r25', 1)",0,1,0,0,16:25:45,1.3816014772489302,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,0,2,3,1,1,0,0
2023,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r33', 1)","('r25', 1)",0,2,0,0,16:26:00,1.3816014772489302,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,0,4,1,1,1,0,0
2024,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('r32', 1)","('r26', 0)",0,1,0,0,16:26:15,1.3816014772489302,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,3,2,1,1,0,0
2025,no motion,no motion,motion,motion,no motion,no motion,no motion,motion,"('r33', 0)","('r27', 1)",0,0,0,0,16:26:30,1.3816014772489302,1,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,0,2,2,1,1,0,0
2026,no motion,motion,motion,motion,no motion,no motion,motion,motion,"('r32', 0)","('r27', 1)",0,0,0,0,16:26:45,1.3816014772489302,1,0,0,0,1,1,1,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,0,3,2,0,1,0,0
2027,no motion,motion,no motion,motion,no motion,no motion,no motion,no motion,"('r32', 0)","('r27', 0)",0,0,1,0,16:27:00,1.3539694477039517,1,0,0,0,1,1,2,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,2,1,0,2,0,0
2028,no motion,no motion,no motion,motion,motion,motion,motion,no motion,"('r31', 1)","('r32', 0)",0,0,0,0,16:27:15,1.3816014772489302,1,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,4,1,0,1,1,0
2029,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r31', 1)","('r31', 1)",0,0,0,0,16:27:30,1.3539694477039517,1,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,2,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,3,1,0,1,1,0
2030,no motion,no motion,no motion,motion,motion,motion,motion,motion,"('r31', 1)","('r31', 1)",0,0,1,0,16:27:45,1.3539694477039517,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,1,1,0,1,1,0,0,0,1,0,0,2,0,3,1,1,1,0,0
2031,no motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('r31', 1)","('r31', 1)",0,2,0,0,16:28:00,1.3816014772489302,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,2,0,0,1,0,0,0,0,1,1,0,2,0,1,3,1,1,0,0
2032,no motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('r31', 1)","('r31', 1)",0,0,0,0,16:28:15,1.4097974257642145,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,2,0,0,1,0,0,0,0,1,1,0,2,0,1,3,1,1,0,0
2033,no motion,no motion,no motion,motion,no motion,no motion,motion,no motion,"('r32', 1)","('r32', 1)",0,0,0,0,16:28:30,1.4097974257642145,1,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,2,0,2,0,0,0,2,0,0,1,0,0,0,0,1,1,0,2,0,1,3,0,1,0,0
2034,no motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('r33', 0)","('r32', 1)",0,0,0,0,16:28:45,1.438568801800219,1,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,1,1,0,2,0,1,1,1,3,0,0
2035,no motion,no motion,no motion,motion,motion,motion,no motion,no motion,"('r32', 1)","('r33', 0)",0,0,0,0,16:29:00,1.4679273487757336,1,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,1,1,0,2,0,1,1,1,1,2,0
2036,no motion,no motion,no motion,motion,motion,motion,motion,motion,"('r32', 1)","('r33', 0)",0,0,0,0,16:29:15,1.4679273487757336,1,0,1,0,0,1,1,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,2,0,0,1,3,1,1,0
2037,no motion,no motion,no motion,motion,motion,motion,motion,no motion,"('r27', 0)","('r33', 0)",0,0,0,0,16:29:30,1.4978850497711569,2,0,0,0,0,1,1,0,0,2,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,1,2,1,1,0
2038,no motion,no motion,no motion,motion,no motion,motion,motion,no motion,"('r27', 0)","('r32', 1)",0,0,0,0,16:29:45,1.4679273487757338,2,0,0,0,0,1,1,0,0,2,0,0,1,1,1,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,1,2,1,0,0
2039,no motion,no motion,motion,motion,no motion,motion,motion,motion,"('r27', 0)","('r32', 0)",0,0,0,0,16:30:00,1.497885049771157,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,1,2,1,0,0
2040,no motion,motion,motion,motion,no motion,motion,motion,no motion,"('r27', 0)","('r33', 1)",1,0,0,0,16:30:15,1.4679273487757338,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,1,1,1,0,0
2041,no motion,motion,motion,motion,motion,motion,motion,no motion,"('r32', 1)","('r32', 1)",0,0,0,0,16:30:30,1.4679273487757338,1,0,0,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,2,1,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,1,1,1,0,0
2042,motion,motion,motion,motion,no motion,motion,no motion,motion,"('r32', 0)","('r33', 0)",1,0,0,0,16:30:45,1.497885049771157,1,0,0,1,0,1,1,0,2,1,0,0,0,1,1,0,1,0,1,2,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,2,1,1,0,0
2043,no motion,motion,motion,motion,no motion,motion,motion,no motion,"('r33', 0)","('r32', 0)",1,0,1,0,16:31:00,1.4679273487757338,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,2,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0
2044,no motion,motion,motion,motion,no motion,no motion,motion,no motion,"('r32', 0)","('r32', 0)",0,1,0,0,16:31:15,1.4385688018002192,3,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,3,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
2045,no motion,motion,motion,motion,no motion,motion,motion,no motion,"('r27', 0)","('r27', 0)",0,0,0,0,16:31:30,1.4679273487757338,3,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,0,0
2046,no motion,motion,motion,motion,no motion,motion,motion,no motion,"('r26', 0)","('r27', 0)",0,0,0,0,16:31:45,1.497885049771157,3,0,0,0,1,1,1,0,0,1,0,0,0,1,2,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,1,2,0,0
2047,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r25', 1)","('r32', 0)",0,0,0,0,16:32:00,1.4679273487757338,3,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,2,1,1,0
2048,no motion,motion,motion,motion,motion,motion,motion,no motion,"('c1', 3)","('r31', 1)",0,0,0,0,16:32:15,1.497885049771157,1,0,2,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,2,1,1,0
2049,no motion,motion,motion,motion,no motion,motion,no motion,no motion,"('c1', 1)","('r32', 0)",0,0,0,0,16:32:30,1.5284541324195482,0,0,2,0,1,1,3,0,0,1,0,0,0,1,3,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,0
2050,no motion,no motion,motion,motion,motion,motion,no motion,motion,"('c1', 1)","('r27', 0)",1,0,0,0,16:32:45,1.5284541324195482,0,0,2,0,0,1,3,1,0,1,0,0,0,1,3,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
2051,no motion,no motion,motion,motion,motion,motion,no motion,motion,"('c1', 0)","('r27', 0)",0,0,0,0,16:33:00,1.5284541324195482,0,0,2,0,0,0,3,1,0,1,0,0,0,1,3,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,0
2052,no motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('c2', 1)","('r32', 0)",0,0,1,0,16:33:15,1.5284541324195482,0,0,2,1,0,0,3,0,0,2,0,0,0,1,3,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
2053,no motion,no motion,motion,motion,motion,motion,no motion,no motion,"('c2', 1)","('r32', 0)",0,0,0,0,16:33:30,1.497885049771157,0,0,2,1,0,0,3,0,0,2,0,0,0,1,3,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0
2054,no motion,no motion,motion,motion,motion,motion,no motion,no motion,"('r34', 2)","('r32', 1)",0,0,0,0,16:33:45,1.5284541324195482,0,1,1,0,0,0,4,0,0,2,0,0,0,1,2,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0
2055,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('c2', 0)","('r33', 1)",0,0,0,0,16:34:00,1.497885049771157,1,0,1,0,0,0,4,0,0,2,0,0,0,1,2,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,1,1,1,0
2056,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('c2', 0)","('r33', 1)",0,0,0,0,16:34:15,1.497885049771157,0,0,2,0,0,0,4,0,0,2,0,0,0,1,2,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0
2057,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('c2', 1)","('r32', 0)",0,0,0,0,16:34:30,1.497885049771157,0,0,1,0,0,0,5,0,0,2,0,0,0,1,2,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0
2058,no motion,no motion,motion,motion,no motion,no motion,no motion,motion,"('c2', 2)","('r32', 0)",0,0,0,0,16:34:45,1.4679273487757338,0,0,1,0,0,0,4,0,0,2,0,0,0,1,2,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,0,1,0,0
2059,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('r34', 1)","('r32', 1)",0,0,0,0,16:35:00,1.4385688018002192,0,0,1,0,0,0,4,0,0,2,0,0,0,1,2,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,2,0,1,0,0
2060,motion,no motion,motion,no motion,no motion,no motion,no motion,motion,"('r34', 1)","('r31', 0)",0,0,0,0,16:35:15,1.4385688018002192,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,2,0,1,0,0
2061,no motion,no motion,motion,no motion,no motion,no motion,no motion,motion,"('r34', 1)","('r31', 0)",0,2,0,0,16:35:30,1.4679273487757338,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,3,1,0,1,0,0
2062,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,"('r34', 1)","('r32', 1)",0,0,0,0,16:35:45,1.4385688018002192,0,0,2,0,0,0,2,0,0,2,0,0,0,1,2,0,0,1,1,2,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,2,1,0,1,0,0
2063,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c2', 1)","('r33', 0)",0,0,0,0,16:36:00,1.4679273487757338,0,0,2,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,3,1,0,1,0,0
2064,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('r34', 1)","('r32', 1)",0,0,1,0,16:36:15,1.4385688018002192,0,0,2,0,0,0,2,0,0,2,0,0,0,1,2,0,0,1,1,2,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,2,1,0,1,0,0
